Unnamed: 0,Authorization Group,Bus. Transac. Type,Calculate Tax,Cash Flow-Relevant Doc.,Cleared Item,Clearing Date,Clearing Entry Date,Clearing Fiscal Year,Country Key,Currency,Debit/Credit ind,Transaction Value,Document Is Back-Posted,Exchange rate,Fiscal Year.1,Fiscal Year.2,Posting period.1,Ref. Doc. Line Item
11900,60,RFBU,,False,Not Selected,,,,US,USD,S,4472208.76,X,,2008.0,2018,12,1
11901,60,RFBU,,False,Not Selected,,,,US,USD,S,2150823.0,X,,2008.0,2018,12,1
11902,60,RFBU,,False,Not Selected,,,,US,USD,S,3183.53,X,,2011.0,2018,12,1
11903,60,RFBU,,False,Not Selected,,,,US,USD,S,3072.78,X,,2011.0,2018,12,1
11904,60,RFBU,,False,Not Selected,,,,US,USD,H,-91276.0,X,,2010.0,2018,12,4
11905,60,RFBU,,False,Not Selected,,,,US,USD,S,10287.0,X,,2010.0,2018,12,1
11906,60,RFBU,,False,Not Selected,,,,US,USD,H,-10237.0,X,,2010.0,2018,12,2
11907,60,RFBU,,False,Not Selected,,,,US,USD,H,-15380.18,X,,2010.0,2018,12,3
11908,60,RFBU,,False,Not Selected,,,,US,USD,S,629250.45,X,,2007.0,2018,12,1
11909,60,RFBU,,False,Not Selected,,,,US,USD,S,47049.0,X,,2007.0,2018,12,2
11910,60,RFBU,,False,Not Selected,,,,US,USD,S,244990.58,X,,2007.0,2018,12,2
11911,60,RFBU,,False,Not Selected,,,,US,USD,S,219443.66,X,,2013.0,2018,12,2
11912,60,RFBU,,False,Not Selected,,,,US,USD,S,252621.0,X,,2013.0,2018,12,1
11913,60,RFBU,,False,Not Selected,,,,US,USD,S,104911.65,X,,2013.0,2018,12,2
11914,60,RFBU,,False,Not Selected,,,,US,USD,S,212582.58,X,,2013.0,2018,12,3
11915,60,RFBU,,False,Not Selected,,,,US,USD,S,206336.0,X,,2014.0,2018,12,1
11916,60,RFBU,,False,Not Selected,,,,US,USD,S,257855.17,X,,2013.0,2018,12,2
11917,60,RFBU,,False,Not Selected,,,,US,USD,S,353340.1,X,,2007.0,2018,12,2
11918,60,RFBU,,False,Not Selected,,,,US,USD,S,2232127.42,X,,2013.0,2018,12,1
11919,60,RFBU,,False,Not Selected,,,,US,USD,H,-1685168.0,X,,2013.0,2018,12,1
11920,60,RFAD,,False,Selected,2019-07-05,2019-07-12,2019.0,US,USD,S,139130.0,,,,2019,6,1
11921,60,RFAD,,False,Selected,2019-07-05,2019-07-12,2019.0,US,USD,H,-135815.0,,,,2019,7,1
11922,60,RFBU,,False,Not Selected,,,,US,USD,S,274301.0,X,,2007.0,2018,12,1
11923,60,RFBU,,False,Not Selected,,,,US,USD,S,114307.82,X,,2018.0,2018,12,1
11924,60,RFBU,,False,Not Selected,,,,US,USD,S,13218.85,X,,2011.0,2018,12,1
11925,60,RFBU,,False,Not Selected,,,,US,USD,S,33907.0,X,,2010.0,2018,12,3
11926,60,RFBU,,False,Not Selected,,,,US,USD,S,691.05,X,,2010.0,2018,12,6
11927,60,RFBU,,False,Not Selected,,,,US,USD,S,3319.68,X,,2010.0,2018,12,5
11928,60,RFBU,,False,Not Selected,,,,US,USD,S,2386.0,X,,2010.0,2018,12,4
11929,60,RFBU,,False,Not Selected,,,,US,USD,S,813.82,X,,2010.0,2018,12,2
11930,60,RFBU,,False,Not Selected,,,,US,USD,S,25261.54,X,,2007.0,2018,12,1
11931,60,RFBU,,False,Not Selected,,,,US,USD,S,28624.73,X,,2016.0,2018,12,2
11932,60,RFBU,,False,Not Selected,,,,US,USD,H,-2513457.0,X,,2015.0,2018,12,1
11933,60,RFBU,,False,Not Selected,,,,US,USD,S,113653.79,X,,2009.0,2018,12,1
11934,60,RFBU,,False,Not Selected,,,,US,USD,S,115746.0,X,,2009.0,2018,12,2
11935,60,RFBU,,False,Not Selected,,,,US,USD,S,3509522.52,X,,2006.0,2018,12,2
11936,60,RFBU,,False,Not Selected,,,,US,USD,H,-34755.97,,,,2019,7,2
11937,60,RFBU,,False,Not Selected,,,,US,USD,H,-86370.76,,,,2019,4,3
11938,60,RFBU,,False,Not Selected,,,,US,USD,H,-63226.0,X,,2017.0,2018,12,1
11939,60,RFBU,,False,Not Selected,,,,US,USD,H,-102097.11,X,,2018.0,2018,12,1
11940,60,RFBU,,False,Not Selected,,,,US,USD,H,-375705.0,X,,2016.0,2018,12,2
11941,60,RFBU,,False,Not Selected,,,,US,USD,S,401614.84,X,,2017.0,2018,12,1
11942,60,RFBU,,False,Not Selected,,,,US,USD,H,-363776.04,X,,2017.0,2018,12,1
11943,60,RFBU,,False,Not Selected,,,,US,USD,H,-9034.81,X,,2007.0,2018,12,2
11944,60,RFBU,,False,Not Selected,,,,US,USD,S,9339.0,X,,2008.0,2018,12,1
11945,60,RFBU,,False,Not Selected,,,,US,USD,S,3322.48,X,,2009.0,2018,12,2
11946,60,RFBU,,False,Not Selected,,,,US,USD,S,575468.59,X,,2010.0,2018,12,1
11947,60,RFBU,,False,Not Selected,,,,US,USD,S,3115.51,X,,2009.0,2018,12,1
11948,60,RFAD,,False,Selected,2020-02-01,2020-02-14,2020.0,US,USD,H,-4813.84,,,,2020,1,1
11949,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,H,-4913.47,,,,2020,4,1
11950,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,H,-4936.0,,,,2020,2,4
11951,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-4912.0,,,,2020,3,1
11952,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,S,4886.12,,,,2020,5,2
11953,60,RFAD,,False,Selected,2020-02-01,2020-02-14,2020.0,US,USD,H,-4998.13,,,,2020,1,3
11954,60,RFBU,,False,Not Selected,,,,US,USD,H,-375970.0,X,,2008.0,2018,12,1
11955,60,RFBU,,False,Not Selected,,,,US,USD,H,-397952.44,X,,2008.0,2018,12,2
11956,60,RFAD,,False,Selected,2020-01-01,2020-01-14,2020.0,US,USD,H,-4703.23,,,,2019,12,2
11957,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,S,4854.0,,,,2019,7,1
11958,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,H,-4865.19,,,,2019,6,1
11959,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,H,-4917.78,,,,2019,11,1
11960,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,S,4945.81,,,,2019,9,3
11961,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,4790.12,,,,2020,4,3
11962,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-4873.0,,,,2020,3,4
11963,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,H,-5017.0,,,,2020,2,3
11964,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,S,4735.96,,,,2020,3,1
11965,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,S,4859.62,,,,2019,12,2
11966,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,H,-4933.91,,,,2019,5,1
11967,60,RFAD,,False,Selected,2019-10-01,2019-10-14,2019.0,US,USD,H,-4930.0,,,,2019,9,2
11968,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,H,-4817.0,,,,2019,11,3
11969,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,H,-4977.8,,,,2019,8,2
11970,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,H,-4723.0,,,,2020,4,2
11971,60,RFAD,,False,Selected,2020-01-01,2020-01-14,2020.0,US,USD,S,4734.15,,,,2020,1,2
11972,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-4749.94,,,,2020,3,2
11973,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-4997.73,,,,2020,3,3
11974,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,4998.0,,,,2020,4,1
11975,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,H,-4945.43,,,,2019,8,3
11976,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,S,5028.6,,,,2019,12,1
11977,60,RFAD,,False,Selected,2019-11-01,2019-11-14,2019.0,US,USD,H,-4861.0,,,,2019,10,3
11978,60,RFAD,,False,Selected,2019-11-01,2019-11-14,2019.0,US,USD,S,4829.0,,,,2019,11,3
11979,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,H,-4889.0,,,,2019,8,1
11980,60,RFAD,,False,Selected,2019-04-01,2019-04-12,2019.0,US,USD,H,-6485.5,,,,2019,3,1
11981,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,S,4988.31,,,,2019,12,3
11982,60,RFAD,,False,Selected,2019-03-01,2019-03-14,2019.0,US,USD,H,-6439.6,,,,2019,2,1
11983,60,RFAD,,False,Selected,2019-08-01,2019-08-14,2019.0,US,USD,S,4726.52,,,,2019,8,1
11984,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,S,4955.0,,,,2019,9,2
11985,60,RFAD,,False,Selected,2019-10-01,2019-10-14,2019.0,US,USD,H,-4922.0,,,,2019,9,1
11986,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,H,-5060.92,,,,2019,11,2
11987,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,S,4850.71,,,,2020,3,2
11988,60,RFAD,,False,Selected,2020-05-01,2020-05-14,2020.0,US,USD,S,4883.0,,,,2020,5,1
11989,60,RFAD,,False,Selected,2020-01-01,2020-01-14,2020.0,US,USD,S,5153.0,,,,2020,1,1
11990,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,5092.64,,,,2020,4,5
11991,60,RFAD,,False,Selected,2020-02-01,2020-02-14,2020.0,US,USD,S,4928.28,,,,2020,2,1
11992,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,S,5105.0,,,,2020,3,4
11993,60,RFAD,,False,Selected,2020-02-01,2020-02-14,2020.0,US,USD,S,5098.98,,,,2020,2,3
11994,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,H,-4930.0,,,,2019,11,4
11995,60,RFAD,,False,Selected,2019-08-01,2019-08-14,2019.0,US,USD,H,-4752.0,,,,2019,7,1
11996,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,H,-4803.4,,,,2019,4,1
11997,60,RFAD,,False,Selected,2019-03-01,2019-03-14,2019.0,US,USD,S,6068.0,,,,2019,3,1
11998,60,RFAD,,False,Selected,2019-09-01,2019-09-13,2019.0,US,USD,S,4817.0,,,,2019,9,1
11999,60,RFAD,,False,Selected,2019-10-01,2019-10-14,2019.0,US,USD,S,4885.0,,,,2019,10,1
12000,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,S,4733.24,,,,2019,5,1
12001,60,RFAD,,False,Selected,2019-11-01,2019-11-14,2019.0,US,USD,S,5009.0,,,,2019,11,1
12002,60,RFAD,,False,Selected,2019-10-01,2019-10-14,2019.0,US,USD,S,4789.96,,,,2019,10,2
12003,60,RFAD,,False,Selected,2020-01-01,2020-01-14,2020.0,US,USD,H,-4801.0,,,,2019,12,1
12004,60,RFAD,,False,Selected,2019-11-01,2019-11-14,2019.0,US,USD,H,-4913.0,,,,2019,10,2
12005,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,S,4818.0,,,,2019,6,1
12006,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,S,4768.0,,,,2019,12,4
12007,60,RFAD,,False,Selected,2019-11-01,2019-11-14,2019.0,US,USD,H,-5062.47,,,,2019,10,1
12008,60,RFAD,,False,Selected,2019-04-01,2019-04-12,2019.0,US,USD,S,6210.0,,,,2019,4,1
12009,60,RFAD,,False,Selected,2019-11-01,2019-11-14,2019.0,US,USD,S,5121.79,,,,2019,11,2
12010,60,RFAD,,False,Not Selected,,,,US,USD,H,-29467.75,,,,2021,7,1
12011,60,RFAD,,False,Selected,2020-02-01,2020-02-14,2020.0,US,USD,S,4730.36,,,,2020,2,2
12012,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,H,-4780.4,,,,2020,2,2
12013,60,RFAD,,False,Selected,2020-02-01,2020-02-14,2020.0,US,USD,H,-5017.93,,,,2020,1,2
12014,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,4948.0,,,,2020,4,2
12015,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,H,-4865.26,,,,2020,2,1
12016,60,RFAD,,False,Selected,2020-03-01,2020-03-16,2020.0,US,USD,S,4897.2,,,,2020,3,3
12017,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,S,4976.83,,,,2020,4,4
12018,60,RFAD,,False,Selected,2020-04-01,2020-04-14,2020.0,US,USD,H,-4904.65,,,,2020,3,5
12019,60,RFBU,,False,Not Selected,,,,US,USD,H,-154007.22,X,,2011.0,2018,12,1
12020,60,RFBU,,False,Not Selected,,,,US,USD,H,-151786.71,X,,2006.0,2018,12,1
12021,60,RFBU,,False,Not Selected,,,,US,USD,H,-722197.0,X,,2006.0,2018,12,1
12022,60,RFBU,,False,Not Selected,,,,US,USD,S,1017575.0,X,,2007.0,2018,12,1
12023,60,RFBU,,False,Not Selected,,,,US,USD,S,519408.05,X,,2007.0,2018,12,1
12024,60,RFBU,,False,Not Selected,,,,US,USD,H,-2718759.0,X,,2007.0,2018,12,1
12025,60,RFBU,,False,Not Selected,,,,US,USD,H,-2428850.16,X,,2007.0,2018,12,1
12026,60,RFBU,,False,Not Selected,,,,US,USD,S,32555.16,X,,2006.0,2018,12,1
12027,60,RFBU,,False,Not Selected,,,,US,USD,S,2516957.0,X,,2007.0,2018,12,2
12028,60,RFBU,,False,Not Selected,,,,US,USD,H,-2614941.11,X,,2007.0,2018,12,1
12029,60,RFBU,,False,Not Selected,,,,US,USD,S,6555872.26,X,,2007.0,2018,12,1
12030,60,RFBU,,False,Not Selected,,,,US,USD,S,157798.13,X,,2011.0,2018,12,1
12031,60,RFBU,,False,Not Selected,,,,US,USD,S,14583.0,X,,2011.0,2018,12,1
12032,60,RFBU,,False,Not Selected,,,,US,USD,S,3242288.0,X,,2009.0,2018,12,1
12033,60,RFBU,,False,Not Selected,,,,US,USD,S,3981496.0,X,,2010.0,2018,12,1
12034,60,RFBU,,False,Not Selected,,,,US,USD,S,14756883.92,X,,2007.0,2018,12,1
12035,60,RFBU,,False,Not Selected,,,,US,USD,S,808543.0,X,,2010.0,2018,12,1
12036,60,RFBU,,False,Not Selected,,,,US,USD,S,1315634.47,X,,2009.0,2018,12,1
12037,60,RFBU,,False,Not Selected,,,,US,USD,S,54136.96,X,,2009.0,2018,12,1
12038,60,RFBU,,False,Not Selected,,,,US,USD,S,130519.05,X,,2008.0,2018,12,1
12039,60,RFBU,,False,Not Selected,,,,US,USD,S,111569.98,X,,2009.0,2018,12,2
12040,60,RFBU,,False,Not Selected,,,,US,USD,S,1394568.08,X,,2009.0,2018,12,1
12041,60,RFBU,,False,Not Selected,,,,US,USD,S,652404.3,X,,2008.0,2018,12,1
12042,60,RFBU,,False,Not Selected,,,,US,USD,S,221876.98,X,,2009.0,2018,12,1
12043,60,RFBU,,False,Not Selected,,,,US,USD,S,1278569.3,X,,2006.0,2018,12,2
12044,60,RFBU,,False,Not Selected,,,,US,USD,S,36406.23,X,,2007.0,2018,12,2
12045,60,RFBU,,False,Not Selected,,,,US,USD,S,326890.44,X,,2007.0,2018,12,2
12046,60,RFBU,,False,Not Selected,,,,US,USD,S,783605.98,X,,2007.0,2018,12,1
12047,60,RFBU,,False,Not Selected,,,,US,USD,S,268383.0,X,,2009.0,2018,12,1
12048,60,RFBU,,False,Not Selected,,,,US,USD,S,32375.99,X,,2006.0,2018,12,1
12049,60,RFBU,,False,Not Selected,,,,US,USD,S,2192884.13,X,,2007.0,2018,12,1
12050,60,RFBU,,False,Not Selected,,,,US,USD,S,902503.0,X,,2008.0,2018,12,1
12051,60,RFBU,,False,Not Selected,,,,US,USD,S,1931756.0,X,,2010.0,2018,12,1
12052,60,RFBU,,False,Not Selected,,,,US,USD,S,29040.73,X,,2007.0,2018,12,1
12053,60,RFBU,,False,Not Selected,,,,US,USD,S,357644.61,X,,2009.0,2018,12,1
12054,60,RFBU,,False,Not Selected,,,,US,USD,S,8083.0,X,,2006.0,2018,12,1
12055,60,RFBU,,False,Not Selected,,,,US,USD,S,244290.53,X,,2009.0,2018,12,1
12056,60,RFBU,,False,Not Selected,,,,US,USD,S,36535.0,X,,2009.0,2018,12,2
12057,60,RFBU,,False,Not Selected,,,,US,USD,S,63563.87,X,,2006.0,2018,12,1
12058,60,RFBU,,False,Not Selected,,,,US,USD,S,534545.45,X,,2011.0,2018,12,2
12059,60,RFBU,,False,Not Selected,,,,US,USD,S,1880854.94,X,,2008.0,2018,12,1
12060,60,RFBU,,False,Not Selected,,,,US,USD,H,-445217.06,X,,2006.0,2018,12,1
12061,60,RFBU,,False,Not Selected,,,,US,USD,S,104032.12,X,,2008.0,2018,12,1
12062,60,RFBU,,False,Not Selected,,,,US,USD,S,106959.56,X,,2008.0,2018,12,1
12063,60,RFBU,,False,Not Selected,,,,US,USD,S,104592.0,X,,2008.0,2018,12,1
12064,60,RFBU,,False,Not Selected,,,,US,USD,S,106233.07,X,,2008.0,2018,12,1
12065,60,RFBU,,False,Not Selected,,,,US,USD,S,16555845.0,X,,2007.0,2018,12,1
12066,60,RFBU,,False,Not Selected,,,,US,USD,S,1420641.14,X,,2008.0,2018,12,1
12067,60,RFBU,,False,Not Selected,,,,US,USD,S,197633.4,X,,2008.0,2018,12,1
12068,60,RFBU,,False,Not Selected,,,,US,USD,S,274256.7,X,,2007.0,2018,12,1
12069,60,RFBU,,False,Not Selected,,,,US,USD,S,193237.94,X,,2007.0,2018,12,1
12070,60,RFBU,,False,Not Selected,,,,US,USD,S,1262485.52,X,,2006.0,2018,12,1
12071,60,RFBU,,False,Not Selected,,,,US,USD,S,8433649.59,X,,2007.0,2018,12,1
12072,60,RFBU,,False,Not Selected,,,,US,USD,S,3471168.0,X,,2007.0,2018,12,3
12073,60,RFBU,,False,Not Selected,,,,US,USD,S,4487572.0,X,,2007.0,2018,12,4
12074,60,RFBU,,False,Not Selected,,,,US,USD,S,6608902.3,X,,2007.0,2018,12,5
12075,60,RFBU,,False,Not Selected,,,,US,USD,S,2390930.84,X,,2007.0,2018,12,2
12076,60,RFBU,,False,Not Selected,,,,US,USD,S,618126.0,X,,2009.0,2018,12,2
12077,60,RFBU,,False,Not Selected,,,,US,USD,S,4.25,X,,2009.0,2018,12,1
12078,60,RFBU,,False,Not Selected,,,,US,USD,S,2628065.56,X,,2008.0,2018,12,1
12079,60,RFBU,,False,Not Selected,,,,US,USD,S,2136701.82,X,,2007.0,2018,12,2
12080,60,RFBU,,False,Not Selected,,,,US,USD,H,-187487.1,X,,2016.0,2018,12,1
12081,60,RFBU,,False,Not Selected,,,,US,USD,S,19083.72,X,,2016.0,2018,12,2
12082,60,RFBU,,False,Not Selected,,,,US,USD,H,-28389.08,X,,2016.0,2018,12,3
12083,60,RFBU,,False,Not Selected,,,,US,USD,H,-413113.1,X,,2015.0,2018,12,1
12084,60,RFBU,,False,Not Selected,,,,US,USD,H,-30823.76,X,,2011.0,2018,12,2
12085,60,RFBU,,False,Not Selected,,,,US,USD,H,-869134.0,X,,2018.0,2018,12,1
12086,60,RFBU,,False,Not Selected,,,,US,USD,S,955419.09,X,,2018.0,2018,12,1
12087,60,RFBU,,False,Not Selected,,,,US,USD,H,-590380.76,X,,2018.0,2018,12,2
12088,60,RFBU,,False,Not Selected,,,,US,USD,H,-562467.0,X,,2018.0,2018,12,1
12089,60,RFBU,,False,Not Selected,,,,US,USD,S,596882.42,X,,2018.0,2018,12,2
12090,60,RFBU,,False,Not Selected,,,,US,USD,H,-242890.64,X,,2018.0,2018,12,1
12091,60,RFBU,,False,Not Selected,,,,US,USD,H,-543899.37,X,,2018.0,2018,12,2
12092,60,RFBU,,False,Not Selected,,,,US,USD,S,330947.8,X,,2018.0,2018,12,1
12093,60,RFBU,,False,Not Selected,,,,US,USD,H,-77621.67,X,,2018.0,2018,12,1
12094,60,RFBU,,False,Not Selected,,,,US,USD,H,-495357.57,X,,2018.0,2018,12,1
12095,60,RFBU,,False,Not Selected,,,,US,USD,S,532552.91,X,,2018.0,2018,12,1
12096,60,RFBU,,False,Not Selected,,,,US,USD,H,-50440.4,,,,2019,4,2
12097,60,RFBU,,False,Not Selected,,,,US,USD,S,45690.31,X,,2008.0,2018,12,2
12098,60,RFBU,,False,Not Selected,,,,US,USD,S,2471712.01,X,,2011.0,2018,12,2
12099,60,RFBU,,False,Not Selected,,,,US,USD,S,7868176.09,X,,2010.0,2018,12,1
12100,60,RFBU,,False,Not Selected,,,,US,USD,H,-2356265.99,X,,2010.0,2018,12,2
12101,60,RFBU,,False,Not Selected,,,,US,USD,H,-7815504.0,X,,2010.0,2018,12,1
12102,60,RFIV,X,False,Not Selected,,,,US,USD,S,10529.0,,,,2021,7,2
12103,60,RFBU,,False,Not Selected,,,,US,USD,H,-1720070.0,X,,2017.0,2018,12,1
12104,60,RFBU,,False,Not Selected,,,,US,USD,H,-130353.0,X,,2015.0,2018,12,2
12105,60,RFBU,,False,Not Selected,,,,US,USD,H,-218991.0,X,,2014.0,2018,12,1
12106,60,RFBU,,False,Not Selected,,,,US,USD,H,-231783.0,X,,2014.0,2018,12,1
12107,60,RFBU,,False,Not Selected,,,,US,USD,S,220249.0,X,,2014.0,2018,12,2
12108,60,RFBU,,False,Not Selected,,,,US,USD,H,-153733.4,X,,2016.0,2018,12,1
12109,60,RFBU,,False,Not Selected,,,,US,USD,H,-3112518.51,X,,2012.0,2018,12,1
12110,60,RFBU,,False,Not Selected,,,,US,USD,S,109153.47,X,,2013.0,2018,12,1
12111,60,RFBU,,False,Not Selected,,,,US,USD,H,-160428.73,X,,2016.0,2018,12,1
12112,60,RFBU,,False,Not Selected,,,,US,USD,H,-223079.78,X,,2014.0,2018,12,2
12113,60,RFBU,,False,Not Selected,,,,US,USD,H,-128408.43,X,,2015.0,2018,12,1
12114,60,RFBU,,False,Not Selected,,,,US,USD,H,-237728.0,X,,2014.0,2018,12,1
12115,60,RFBU,,False,Not Selected,,,,US,USD,H,-152308.28,X,,2016.0,2018,12,2
12116,60,RFBU,,False,Not Selected,,,,US,USD,H,-158384.0,X,,2016.0,2018,12,1
12117,60,RFBU,,False,Not Selected,,,,US,USD,H,-228194.0,X,,2014.0,2018,12,1
12118,60,RFBU,,False,Not Selected,,,,US,USD,S,686782.25,X,,2014.0,2018,12,1
12119,60,RFBU,,False,Not Selected,,,,US,USD,H,-128663.0,X,,2015.0,2018,12,1
12120,60,RFBU,,False,Not Selected,,,,US,USD,H,-154243.5,X,,2016.0,2018,12,1
12121,60,RFBU,,False,Not Selected,,,,US,USD,H,-127039.0,X,,2015.0,2018,12,1
12122,60,RFBU,,False,Not Selected,,,,US,USD,H,-228909.0,X,,2014.0,2018,12,1
12123,60,RFBU,,False,Not Selected,,,,US,USD,H,-135049.0,X,,2015.0,2018,12,1
12124,60,RFBU,,False,Not Selected,,,,US,USD,H,-215134.86,X,,2014.0,2018,12,1
12125,60,RFBU,,False,Not Selected,,,,US,USD,H,-158983.17,X,,2016.0,2018,12,1
12126,60,RFBU,,False,Not Selected,,,,US,USD,H,-135150.0,X,,2015.0,2018,12,1
12127,60,RFBU,,False,Not Selected,,,,US,USD,H,-137448.35,X,,2015.0,2018,12,2
12128,60,RFBU,,False,Not Selected,,,,US,USD,H,-223892.85,X,,2014.0,2018,12,1
12129,60,RFBU,,False,Not Selected,,,,US,USD,H,-222333.0,X,,2014.0,2018,12,2
12130,60,RFBU,,False,Not Selected,,,,US,USD,H,-132251.0,X,,2015.0,2018,12,1
12131,60,RFBU,,False,Not Selected,,,,US,USD,H,-155158.0,X,,2016.0,2018,12,2
12132,60,RFBU,,False,Not Selected,,,,US,USD,H,-162474.0,X,,2016.0,2018,12,1
12133,60,RFBU,,False,Not Selected,,,,US,USD,H,-131186.0,X,,2015.0,2018,12,1
12134,60,RFBU,,False,Not Selected,,,,US,USD,H,-216313.46,X,,2014.0,2018,12,1
12135,60,RFBU,,False,Not Selected,,,,US,USD,H,-136680.17,X,,2015.0,2018,12,1
12136,60,RFBU,,False,Not Selected,,,,US,USD,H,-235247.0,X,,2014.0,2018,12,1
12137,60,RFBU,,False,Not Selected,,,,US,USD,H,-128207.02,X,,2015.0,2018,12,1
12138,60,RFBU,,False,Not Selected,,,,US,USD,H,-155109.32,X,,2016.0,2018,12,1
12139,60,RFBU,,False,Not Selected,,,,US,USD,H,-162913.0,X,,2016.0,2018,12,1
12140,60,RFBU,,False,Not Selected,,,,US,USD,H,-127532.38,X,,2015.0,2018,12,1
12141,60,RFBU,,False,Not Selected,,,,US,USD,H,-7791058.58,X,,2012.0,2018,12,1
12142,60,RFBU,,False,Not Selected,,,,US,USD,S,169403.11,X,,2013.0,2018,12,2
12143,60,RFBU,,False,Not Selected,,,,US,USD,S,171377.0,X,,2013.0,2018,12,1
12144,60,RFBU,,False,Not Selected,,,,US,USD,S,171150.13,X,,2013.0,2018,12,1
12145,60,RFBU,,False,Not Selected,,,,US,USD,S,164251.45,X,,2013.0,2018,12,1
12146,60,RFBU,,False,Not Selected,,,,US,USD,S,168171.07,X,,2013.0,2018,12,2
12147,60,RFBU,,False,Not Selected,,,,US,USD,S,171530.0,X,,2013.0,2018,12,2
12148,60,RFBU,,False,Not Selected,,,,US,USD,S,177980.07,X,,2013.0,2018,12,1
12149,60,RFBU,,False,Not Selected,,,,US,USD,S,165835.4,X,,2013.0,2018,12,1
12150,60,RFBU,,False,Not Selected,,,,US,USD,S,163900.77,X,,2013.0,2018,12,1
12151,60,RFBU,,False,Not Selected,,,,US,USD,S,167753.31,X,,2013.0,2018,12,1
12152,60,RFBU,,False,Not Selected,,,,US,USD,S,169691.0,X,,2013.0,2018,12,1
12153,60,RFBU,,False,Not Selected,,,,US,USD,S,162418.04,X,,2013.0,2018,12,1
12154,60,RFBU,,False,Not Selected,,,,US,USD,S,70125.07,X,,2016.0,2018,12,1
12155,60,RFBU,,False,Not Selected,,,,US,USD,S,66790.0,X,,2014.0,2018,12,1
12156,60,RFBU,,False,Not Selected,,,,US,USD,S,65841.0,X,,2015.0,2018,12,1
12157,60,RFBU,,False,Not Selected,,,,US,USD,S,67667.87,X,,2016.0,2018,12,1
12158,60,RFBU,,False,Not Selected,,,,US,USD,S,67193.0,X,,2016.0,2018,12,1
12159,60,RFBU,,False,Not Selected,,,,US,USD,S,164007.38,X,,2014.0,2018,12,1
12160,60,RFBU,,False,Not Selected,,,,US,USD,S,70347.0,X,,2015.0,2018,12,1
12161,60,RFBU,,False,Not Selected,,,,US,USD,S,68499.91,X,,2014.0,2018,12,1
12162,60,RFBU,,False,Not Selected,,,,US,USD,S,66030.0,X,,2014.0,2018,12,1
12163,60,RFBU,,False,Not Selected,,,,US,USD,S,71270.0,X,,2014.0,2018,12,1
12164,60,RFBU,,False,Not Selected,,,,US,USD,S,66565.83,X,,2016.0,2018,12,1
12165,60,RFBU,,False,Not Selected,,,,US,USD,S,67823.06,X,,2015.0,2018,12,1
